"REF_DATE","GEO","DGUID","Fuel type","Supply and demand characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-04","Canada","2016A000011124","Coke","Net supply","Terajoules","283","units","0","v1206136859","1.10.11","7061","","","","0"
"2023-04","Canada","2016A000011124","Refined petroleum products","Production","Terajoules","283","units","0","v1206136860","1.11.1","373677","","","","0"
"2023-04","Canada","2016A000011124","Refined petroleum products","Exports","Terajoules","283","units","0","v1206136861","1.11.2","80354","","","","0"
"2023-04","Canada","2016A000011124","Refined petroleum products","Imports","Terajoules","283","units","0","v1206136862","1.11.3","40279","","","","0"
"2023-04","Canada","2016A000011124","Refined petroleum products","Stock variation","Terajoules","283","units","0","v1206136863","1.11.4","28601","","","","0"
"2023-04","Canada","2016A000011124","Refined petroleum products","Inter-product transfers","Terajoules","283","units","0","v1206136864","1.11.5","-6166","","","","0"
"2023-04","Canada","2016A000011124","Refined petroleum products","Other adjustments","Terajoules","283","units","0","v1206136865","1.11.6","0","","","","0"
"2023-04","Canada","2016A000011124","Refined petroleum products","Availability","Terajoules","283","units","0","v1206136866","1.11.7","298836","","","","0"
"2023-04","Canada","2016A000011124","Refined petroleum products","Transformed to electricity","Terajoules","283","units","0","v1206136867","1.11.8","4372","","","","0"
"2023-04","Canada","2016A000011124","Refined petroleum products","Net supply","Terajoules","283","units","0","v1206136868","1.11.11","294464","","","","0"
"2023-04","Canada","2016A000011124","Secondary electricity, thermal","Production","Terajoules","283","units","0","v1206136869","1.12.1","32252","","","","0"
"2023-04","Canada","2016A000011124","Secondary electricity, thermal","Inter-product transfers","Terajoules","283","units","0","v1206136870","1.12.5","","..","","","0"
"2023-04","Canada","2016A000011124","Secondary electricity, thermal","Availability","Terajoules","283","units","0","v1567106353","1.12.7","32252","","","","0"
"2023-04","Canada","2016A000011124","Secondary electricity, thermal","Net supply","Terajoules","283","units","0","v1567106354","1.12.11","32252","","","","0"
"2023-05","Canada","2016A000011124","Total primary and secondary energy","Exports","Terajoules","283","units","0","v1206136787","1.1.2","1241947","","","","0"
"2023-05","Canada","2016A000011124","Total primary and secondary energy","Imports","Terajoules","283","units","0","v1206136788","1.1.3","329779","","","","0"
"2023-05","Canada","2016A000011124","Total primary and secondary energy","Stock variation","Terajoules","283","units","0","v1206136789","1.1.4","75796","","","","0"
"2023-05","Canada","2016A000011124","Total primary and secondary energy","Inter-product transfers","Terajoules","283","units","0","v1206136790","1.1.5","0","","","","0"
"2023-05","Canada","2016A000011124","Total primary and secondary energy","Other adjustments","Terajoules","283","units","0","v1206136791","1.1.6","31077","","","","0"
"2023-05","Canada","2016A000011124","Total primary and secondary energy","Transformed to electricity","Terajoules","283","units","0","v1206136792","1.1.8","94269","","","","0"
"2023-05","Canada","2016A000011124","Total primary and secondary energy","Transformed to coke","Terajoules","283","units","0","v1206136793","1.1.9","6298","","","","0"
"2023-05","Canada","2016A000011124","Total primary and secondary energy","Transformed to refined petroleum products","Terajoules","283","units","0","v1206136794","1.1.10","336814","","","","0"
"2023-05","Canada","2016A000011124","Primary energy","Production","Terajoules","283","units","0","v1206136795","1.2.1","1884354","","","","0"
"2023-05","Canada","2016A000011124","Primary energy","Exports","Terajoules","283","units","0","v1206136796","1.2.2","1153789","","","","0"
"2023-05","Canada","2016A000011124","Primary energy","Imports","Terajoules","283","units","0","v1206136797","1.2.3","284717","","","","0"
"2023-05","Canada","2016A000011124","Primary energy","Stock variation","Terajoules","283","units","0","v1206136798","1.2.4","86046","","","","0"
"2023-05","Canada","2016A000011124","Primary energy","Inter-product transfers","Terajoules","283","units","0","v1206136799","1.2.5","8499","","","","0"
"2023-05","Canada","2016A000011124","Primary energy","Other adjustments","Terajoules","283","units","0","v1206136800","1.2.6","31077","","","","0"
"2023-05","Canada","2016A000011124","Primary energy","Availability","Terajoules","283","units","0","v1206136801","1.2.7","910285","","","","0"
"2023-05","Canada","2016A000011124","Primary energy","Transformed to electricity","Terajoules","283","units","0","v1206136802","1.2.8","89283","","","","0"
"2023-05","Canada","2016A000011124","Primary energy","Transformed to coke","Terajoules","283","units","0","v1206136803","1.2.9","6298","","","","0"
"2023-05","Canada","2016A000011124","Primary energy","Transformed to refined petroleum products","Terajoules","283","units","0","v1206136804","1.2.10","336814","","","","0"
"2023-05","Canada","2016A000011124","Primary energy","Net supply","Terajoules","283","units","0","v1206136805","1.2.11","480023","","","","0"
"2023-05","Canada","2016A000011124","Coal","Production","Terajoules","283","units","0","v1206136806","1.3.1","125579","","","","0"
"2023-05","Canada","2016A000011124","Coal","Exports","Terajoules","283","units","0","v1206136807","1.3.2","98673","","","","0"
"2023-05","Canada","2016A000011124","Coal","Imports","Terajoules","283","units","0","v1206136808","1.3.3","15784","","","","0"
"2023-05","Canada","2016A000011124","Coal","Stock variation","Terajoules","283","units","0","v1206136809","1.3.4","11901","","","","0"
"2023-05","Canada","2016A000011124","Coal","Other adjustments","Terajoules","283","units","0","v1206136810","1.3.6","-4043","","","","0"
"2023-05","Canada","2016A000011124","Coal","Availability","Terajoules","283","units","0","v1206136811","1.3.7","26746","","","","0"
"2023-05","Canada","2016A000011124","Coal","Transformed to electricity","Terajoules","283","units","0","v1206136812","1.3.8","19882","","","","0"
"2023-05","Canada","2016A000011124","Coal","Transformed to coke","Terajoules","283","units","0","v1206136813","1.3.9","6298","","","","0"
"2023-05","Canada","2016A000011124","Coal","Net supply","Terajoules","283","units","0","v1206136814","1.3.11","565","","","","0"
"2023-05","Canada","2016A000011124","Crude oil","Production","Terajoules","283","units","0","v1206136815","1.4.1","870446","","","","0"
"2023-05","Canada","2016A000011124","Crude oil","Exports","Terajoules","283","units","0","v1206136816","1.4.2","763899","","","","0"
"2023-05","Canada","2016A000011124","Crude oil","Imports","Terajoules","283","units","0","v1206136817","1.4.3","160510","","","","0"
"2023-05","Canada","2016A000011124","Crude oil","Stock variation","Terajoules","283","units","0","v1206136818","1.4.4","-18972","","","","0"
"2023-05","Canada","2016A000011124","Crude oil","Other adjustments","Terajoules","283","units","0","v1206136819","1.4.6","35857","","","","0"
"2023-05","Canada","2016A000011124","Crude oil","Availability","Terajoules","283","units","0","v1206136820","1.4.7","321886","","","","0"
"2023-05","Canada","2016A000011124","Crude oil","Transformed to refined petroleum products","Terajoules","283","units","0","v1206136821","1.4.10","321886","","","","0"
"2023-05","Canada","2016A000011124","Crude oil","Net supply","Terajoules","283","units","0","v1206136822","1.4.11","0","","","","0"
"2023-05","Canada","2016A000011124","Natural gas","Production","Terajoules","283","units","0","v1206136823","1.5.1","671167","","","","0"
"2023-05","Canada","2016A000011124","Natural gas","Exports","Terajoules","283","units","0","v1206136824","1.5.2","241630","","","","0"
"2023-05","Canada","2016A000011124","Natural gas","Imports","Terajoules","283","units","0","v1206136825","1.5.3","85675","","","","0"
"2023-05","Canada","2016A000011124","Natural gas","Stock variation","Terajoules","283","units","0","v1206136826","1.5.4","92940","","","","0"
"2023-05","Canada","2016A000011124","Natural gas","Other adjustments","Terajoules","283","units","0","v1206136827","1.5.6","0","","","","0"
"2023-05","Canada","2016A000011124","Natural gas","Availability","Terajoules","283","units","0","v1206136828","1.5.7","422272","","","","0"
"2023-05","Canada","2016A000011124","Natural gas","Transformed to electricity","Terajoules","283","units","0","v1206136829","1.5.8","69401","","","","0"
"2023-05","Canada","2016A000011124","Natural gas","Net supply","Terajoules","283","units","0","v1206136830","1.5.11","352871","","","","0"
"2023-05","Canada","2016A000011124","Natural gas liquids","Production","Terajoules","283","units","0","v1206136831","1.6.1","71998","","","","0"
"2023-05","Canada","2016A000011124","Natural gas liquids","Exports","Terajoules","283","units","0","v1206136832","1.6.2","30351","","","","0"
"2023-05","Canada","2016A000011124","Natural gas liquids","Imports","Terajoules","283","units","0","v1206136833","1.6.3","8381","","","","0"
"2023-05","Canada","2016A000011124","Natural gas liquids","Inter-product transfers","Terajoules","283","units","0","v1206136834","1.6.5","8499","","","","0"
"2023-05","Canada","2016A000011124","Natural gas liquids","Other adjustments","Terajoules","283","units","0","v1206136835","1.6.6","0","","","","0"
"2023-05","Canada","2016A000011124","Natural gas liquids","Transformed to refined petroleum products","Terajoules","283","units","0","v1206136836","1.6.10","2133","","","","0"
"2023-05","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Production","Terajoules","283","units","0","v1206136837","1.7.1","140652","","","","0"
"2023-05","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Exports","Terajoules","283","units","0","v1206136838","1.7.2","17723","","","","0"
"2023-05","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Imports","Terajoules","283","units","0","v1206136839","1.7.3","3658","","","","0"
"2023-05","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Inter-product transfers","Terajoules","283","units","0","v1206136840","1.7.5","","..","","","0"
"2023-05","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Other adjustments","Terajoules","283","units","0","v1206136841","1.7.6","0","","","","0"
"2023-05","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Availability","Terajoules","283","units","0","v1206136842","1.7.7","126587","","","","0"
"2023-05","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Net supply","Terajoules","283","units","0","v1206136843","1.7.11","126587","","","","0"
"2023-05","Canada","2016A000011124","Renewable fuels","Production","Terajoules","283","units","0","v1212251122","1.8.1","4510","","","","0"
"2023-05","Canada","2016A000011124","Renewable fuels","Exports","Terajoules","283","units","0","v1212251123","1.8.2","1513","","","","0"
"2023-05","Canada","2016A000011124","Renewable fuels","Imports","Terajoules","283","units","0","v1212251124","1.8.3","10710","","","","0"
"2023-05","Canada","2016A000011124","Renewable fuels","Stock variation","Terajoules","283","units","0","v1212251125","1.8.4","177","","","","0"
"2023-05","Canada","2016A000011124","Renewable fuels","Other adjustments","Terajoules","283","units","0","v1212251126","1.8.6","-737","","","","0"
"2023-05","Canada","2016A000011124","Renewable fuels","Availability","Terajoules","283","units","0","v1212251127","1.8.7","12794","","","","0"
"2023-05","Canada","2016A000011124","Renewable fuels","Transformed to refined petroleum products","Terajoules","283","units","0","v1212251128","1.8.10","12795","","","","0"
"2023-05","Canada","2016A000011124","Renewable fuels","Net supply","Terajoules","283","units","0","v1212251129","1.8.11","0","","","","0"
"2023-05","Canada","2016A000011124","Secondary energy","Production","Terajoules","283","units","0","v1206136844","1.9.1","423213","","","","0"
"2023-05","Canada","2016A000011124","Secondary energy","Exports","Terajoules","283","units","0","v1206136845","1.9.2","88159","","","","0"
"2023-05","Canada","2016A000011124","Secondary energy","Imports","Terajoules","283","units","0","v1206136846","1.9.3","45061","","","","0"
"2023-05","Canada","2016A000011124","Secondary energy","Stock variation","Terajoules","283","units","0","v1206136847","1.9.4","-10250","","","","0"
"2023-05","Canada","2016A000011124","Secondary energy","Inter-product transfers","Terajoules","283","units","0","v1206136848","1.9.5","-8499","","","","0"
